MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
10167,5/29/2007,1/28/2009,Female,4,DEN HAAG,,NL,44.0,3/31/2014,4,40928,11700.0,11700.0,32508,9/3/2013,211,138.33333330000002,333,0,1.03,40928,0
2919,2/25/2008,2/25/2008,Male,4,guangzhou,guangdong,CN,31.0,3/31/2014,24,28513,19642.0,8382.0,47772,3/27/2014,5,31.17391304,183,2,0.700653312,36713,7
27348,4/5/2009,4/5/2009,Male,4,shenyang,liaoning,CN,37.0,3/31/2014,33,25292,22445.0,5796.0,51929,1/21/2014,71,20.40625,112,2,0.644547555,29177,23
50620,7/24/2011,7/24/2011,Male,4,guangzhou,guangdong,CN,49.0,3/31/2014,36,29874,24093.0,8532.0,44071,3/7/2014,25,19.68571429,108,0,0.759467223,30374,1
29079,1/28/2005,2/18/2005,Female,4,guangzhou,guangdong,CN,47.0,3/31/2014,36,24125,15642.0,15319.0,55090,3/15/2014,17,20.37142857,140,4,0.6074616079999999,83177,43
20252,4/8/2005,10/17/2006,Female,4,beijing,beijing,CN,53.0,3/31/2014,20,31316,18493.0,9942.0,31176,3/7/2014,25,36.31578947,142,2,1.073307352,32204,3
51138,12/14/2012,1/8/2013,Female,4,guangzhou,guangdong,CN,30.0,3/31/2014,40,29934,9003.0,25743.0,43538,3/14/2014,18,11.05128205,46,0,0.768556433,31813,0
43473,1/27/2013,3/9/2013,Male,5,guangzhou,guangdong,CN,53.0,3/31/2014,25,31579,1924.0,31683.0,37776,12/24/2013,99,12.08333333,46,0,0.885559085,33033,0
8393,6/30/2011,8/25/2011,Female,4,wulumuqi,xinjiang,CN,39.0,3/31/2014,26,26861,9762.0,13268.0,46417,1/9/2014,83,24.92,183,2,0.720568111,29325,3
16118,9/26/2012,1/27/2013,Male,4,changji,xinjiang,CN,44.0,3/31/2014,13,32773,4980.0,16854.0,39021,3/10/2014,22,34.0,98,0,0.857106942,32773,0
52587,12/1/2009,12/7/2009,Male,5,zhengzhou,henan,CN,35.0,3/31/2014,45,29301,17809.0,12857.0,39858,3/19/2014,13,15.95454545,95,3,0.8390920270000001,57709,38
8833,3/25/2006,3/26/2006,Male,4,wulumuqishi,xinjiang,CN,60.0,3/31/2014,42,22323,9054.0,7564.0,52961,3/19/2014,13,17.34146341,110,0,0.631430864,22323,0
17467,11/1/2010,4/24/2011,Male,4,wulumuqi,xinjiang,CN,29.0,3/31/2014,16,25419,1841.0,25181.0,49771,12/11/2013,112,30.0,283,0,0.671881417,27999,4
47347,7/13/2005,10/24/2005,Male,4,guangzhoushi,guangdong,CN,45.0,3/31/2014,22,31614,8460.0,21775.0,37201,3/20/2014,12,30.66666667,211,0,0.8987849790000001,31614,0
50752,8/9/2011,8/9/2011,Male,5,beijing,beijing,CN,47.0,3/31/2014,37,31214,17319.0,14422.0,41904,3/20/2014,12,19.41666667,111,2,0.797880632,31214,5
37108,3/17/2007,6/20/2009,Male,5,changchunshi,changchunshi,CN,33.0,3/31/2014,27,31307,5055.0,17410.0,27331,12/7/2013,116,21.92307692,88,0,1.223221616,34276,2
1385,4/10/2010,5/18/2010,Male,5,guangzhoushi,guangdongsheng,CN,33.0,3/31/2014,33,27733,19846.0,11638.0,43286,3/31/2014,1,22.125,174,1,0.772311833,37490,33
5427,9/20/2011,9/20/2011,Male,5,dalian,liaoning,CN,56.0,3/31/2014,67,28278,20502.0,17066.0,43657,3/12/2014,20,10.75757576,59,3,0.7656277340000001,29470,3
35767,6/7/2008,6/7/2008,Female,4,changchun,jilin,CN,35.0,3/31/2014,39,30628,22988.0,6356.0,41131,2/4/2014,57,17.63157895,133,4,0.8125107579999999,32318,9
6228,12/24/2011,12/24/2011,Male,4,.,beijing,CN,47.0,3/31/2014,16,30350,15531.0,13510.0,40100,12/22/2013,101,42.0,128,0,0.833235162,30350,0
19158,6/13/2006,6/18/2006,Female,4,beijing,beijing,CN,38.0,3/31/2014,32,27783,13030.0,16200.0,40036,3/30/2014,2,23.451612899999997,86,4,0.834559397,29283,7
38208,7/5/2005,8/1/2005,Male,4,,,CN,45.0,3/31/2014,38,27223,23055.0,8981.0,46093,2/20/2014,41,18.51351351,69,1,0.724868635,36004,45
6579,7/20/2012,7/20/2012,Male,6,dongguan,guangdong,CN,59.0,3/31/2014,18,32414,9378.0,20373.0,24786,11/28/2013,125,29.17647059,241,0,1.3479169690000001,33004,0
54878,8/30/2006,8/22/2007,Male,4,beijing,beijing,CN,48.0,3/31/2014,11,29620,31490.0,3398.0,23814,3/28/2014,4,70.4,387,1,1.4028395059999998,31120,2
49118,4/4/2009,2/10/2010,Male,5,shenzhen,guangdong,CN,33.0,3/31/2014,18,35506,4054.0,20415.0,41627,3/27/2014,5,38.41176471,330,2,0.8024174209999999,35506,2
6709,7/5/2012,7/5/2012,Male,4,,beijing,CN,44.0,3/31/2014,29,32760,18472.0,12217.0,36039,2/21/2014,40,21.28571429,124,0,0.9266772109999999,32923,0
48424,6/25/2008,10/30/2008,Male,4,beijing,beijing,CN,37.0,3/31/2014,24,30459,12503.0,16821.0,44343,2014/2/29  0:00:00,32,30.2173913,100,1,0.7531351059999999,30459,1
5822,5/12/2012,5/12/2012,Male,5,dalian,liaoning,CN,43.0,3/31/2014,47,29165,8808.0,13391.0,43386,3/30/2014,2,14.95652174,64,0,0.7697211079999999,33093,2
46066,12/22/2006,1/9/2013,Male,5,beijing,.,CN,50.0,3/31/2014,49,32645,9925.0,21750.0,38485,3/27/2014,5,9.229166667000001,44,0,0.86768897,37157,1
1417,6/9/2010,6/9/2010,Female,4,guangzhou,guangdong,CN,47.0,3/31/2014,12,37644,12922.0,7681.0,37623,2/7/2014,54,61.27272727,212,9,0.887445977,37644,9
35657,9/9/2007,9/9/2007,Female,5,dalian,liaoning,CN,42.0,3/31/2014,34,30947,15117.0,18708.0,31947,3/24/2014,8,18.84848485,61,1,1.0450092340000001,34002,2
14310,4/20/2011,4/20/2011,Male,6,.,beijing,CN,59.0,3/31/2014,25,31014,13513.0,17462.0,30259,3/31/2014,1,29.66666667,96,0,1.10290459,31956,1
37114,3/19/2007,5/8/2007,Male,4,guangzhou,guangdong,CN,47.0,3/31/2014,33,30156,24656.0,7969.0,43303,11/1/2013,152,18.03125,124,2,0.770490497,30795,3
16874,12/9/2010,12/11/2010,Female,4,dalianshi,liaoning,CN,41.0,3/31/2014,35,27674,12527.0,19760.0,37533,3/9/2014,23,20.76470588,121,3,0.888789865,30891,16
58696,1/4/2011,1/4/2011,Male,4,guangzhou,guangdong,CN,43.0,3/31/2014,42,26837,16247.0,15278.0,46071,3/6/2014,26,16.07317073,99,1,0.72402596,27646,2
17076,1/25/2013,1/25/2013,Male,5,shenyang,liaoning,CN,33.0,3/31/2014,43,30577,1020.0,21819.0,41672,3/17/2014,15,9.928571429,46,0,0.800450422,33185,1
25213,10/1/2012,10/1/2012,Female,4,,,CN,56.0,3/31/2014,5,18608,6315.0,4800.0,50214,12/28/2013,95,113.25,416,0,0.664115585,18608,0
21216,5/5/2008,8/2/2009,Male,5,dalian,liaoning,CN,33.0,3/31/2014,41,27705,11463.0,19240.0,45378,3/19/2014,13,13.85,73,0,0.734714399,31211,6
34614,4/28/2010,4/28/2010,Male,4,shenyang,liaoning,CN,56.0,3/31/2014,33,31888,14181.0,15264.0,40131,11/20/2013,133,18.40625,78,1,0.83058309,31979,1
42204,12/15/2011,12/15/2011,Male,4,beijing,beijing,CN,43.0,3/31/2014,19,32304,8632.0,21455.0,31585,1/11/2014,81,29.61111111,83,0,1.055240462,42500,6
8163,7/2/2009,7/24/2009,Male,4,dalian,liaoning,CN,38.0,3/31/2014,40,22263,20038.0,7038.0,57408,10/27/2013,157,14.64102564,52,0,0.580375035,45698,29
32430,9/7/2011,11/7/2011,Male,5,shenzhen,guangdong,CN,34.0,3/31/2014,40,27537,7355.0,20514.0,48141,3/22/2014,10,18.43589744,113,2,0.692082009,33649,8
50004,3/24/2011,3/24/2011,Male,4,shenzhen,guangdong,CN,51.0,3/31/2014,29,25211,4391.0,23373.0,55495,3/29/2014,3,24.42857143,219,2,0.600315344,32429,20
55015,9/11/2006,9/11/2006,Male,4,wafangdian,liaoning,CN,51.0,3/31/2014,44,30616,21793.0,7792.0,41636,3/9/2014,23,16.09302326,179,0,0.799964694,30616,0
8707,7/30/2008,7/30/2008,Male,5,changchun,jilin,CN,47.0,3/31/2014,28,30890,4682.0,12202.0,42653,3/19/2014,13,26.37037037,89,2,0.7804489720000001,30890,2
12313,6/7/2008,7/30/2008,Male,4,changchun,jilin,CN,47.0,3/31/2014,23,29701,9710.0,16794.0,42923,2/11/2014,50,26.36363636,144,0,0.775380099,31989,3
9649,5/13/2006,11/8/2006,Female,4,guangzhou,guangdong,CN,41.0,3/31/2014,45,30979,20386.0,15120.0,41684,3/26/2014,6,16.38636364,109,2,0.79829359,39008,30
33132,2/20/2012,2/20/2012,Female,5,.,beijing,CN,48.0,3/31/2014,66,28658,16220.0,21602.0,45439,3/23/2014,9,10.98461538,63,2,0.732258192,30432,5
28324,7/16/2008,3/7/2009,Male,4,beijing,beijing,CN,40.0,3/31/2014,27,30412,11135.0,19115.0,43938,3/26/2014,6,23.96153846,96,1,0.7572499890000001,30412,1
19050,11/4/2006,4/17/2007,Male,5,,shanghai,CN,62.0,3/31/2014,43,27360,15479.0,8914.0,48274,1/21/2014,71,15.47619048,64,3,0.689232713,27840,5
25741,4/24/2009,4/24/2009,Male,4,shenyang,liaoning,CN,47.0,3/31/2014,29,21445,14852.0,7983.0,48502,3/27/2014,5,25.5,130,0,0.6859640840000001,21445,0
46280,6/21/2007,2/1/2008,Male,4,guangzhou,guangdong,CN,39.0,3/31/2014,25,30540,7670.0,19370.0,41047,2/17/2014,44,27.95833333,168,2,0.810099155,36100,30
34859,3/19/2011,3/19/2011,Female,5,dalian,liaoning,CN,34.0,3/31/2014,43,26274,14822.0,14554.0,44389,3/31/2014,1,17.23809524,125,0,0.7490175490000001,36535,4
43783,12/29/2009,1/25/2010,Male,4,changchunshi,jilinsheng,CN,46.0,3/31/2014,30,29217,11987.0,17245.0,42470,2/19/2014,42,23.27586207,96,2,0.782822463,31217,3
4218,9/17/2009,9/17/2009,Female,4,nanning,guangxi,CN,47.0,3/31/2014,34,28691,21056.0,11069.0,46114,1/26/2014,66,18.84848485,103,1,0.720924448,28691,1
21613,12/4/2008,12/4/2008,Male,4,shanghai,shanghai,CN,36.0,3/31/2014,23,29232,9317.0,0.0,34240,7/10/2013,266,18.77272727,99,0,0.970922313,29232,0
42227,2/11/2012,2/12/2012,Male,4,changchun,jilin,CN,45.0,3/31/2014,33,26742,13050.0,8592.0,48472,2/17/2014,44,21.09375,212,1,0.68573919,26742,1
27665,2/20/2006,3/18/2006,Male,5,hangzhou,zhejiang,CN,43.0,3/31/2014,35,24747,12295.0,14981.0,49963,3/31/2014,1,21.32352941,70,2,0.66509457,32554,4
62946,12/19/2007,12/19/2007,Male,5,wulumuqi,xinjiangweiwuerzizhiqu,CN,33.0,3/31/2014,26,27782,11128.0,11827.0,48767,3/31/2014,1,28.08,115,1,0.68132159,27782,1
22445,3/5/2010,3/5/2010,Male,6,wuhan,hubei,CN,48.0,3/31/2014,38,32553,16800.0,13920.0,39658,3/26/2014,6,17.54054054,130,0,0.8376932779999999,32553,0
20596,9/9/2007,9/9/2007,Female,5,guangzhou,guangdong,CN,37.0,3/31/2014,22,31094,22751.0,15443.0,23961,3/26/2014,6,33.57142857,139,0,1.386270189,39540,1
53593,11/28/2005,12/16/2005,Male,4,dalian,liaoning,CN,,3/31/2014,33,27308,16667.0,12256.0,42899,2/24/2014,37,21.1875,95,0,0.774191706,27308,0
26589,4/4/2006,9/1/2007,Male,6,shenyangshi,liaoningsheng,CN,44.0,3/31/2014,40,29291,4355.0,15778.0,48355,3/30/2014,2,18.20512821,132,5,0.6867049940000001,30545,6
28810,8/16/2012,9/17/2012,Male,5,shenyang,liaoning,CN,45.0,3/31/2014,36,29490,9730.0,16707.0,48909,3/24/2014,8,15.82857143,85,1,0.678766485,41714,15
20734,9/25/2008,11/25/2008,Male,4,HK,HK,HK,40.0,3/31/2014,32,21989,15670.0,10812.0,56914,2/17/2014,44,20.38709677,71,0,0.583288646,21989,0
10590,11/29/2011,1/7/2012,Male,4,ningbo,zhejiang,CN,47.0,3/31/2014,23,30543,2573.0,15359.0,40324,3/3/2014,29,25.68181818,128,0,0.8231909040000001,30543,0
37216,6/11/2007,2/17/2008,Male,4,beijing,beijing,CN,39.0,3/31/2014,25,29062,19107.0,10106.0,38563,3/21/2014,11,29.5,236,0,0.86073905,29062,1
3733,9/19/2008,9/23/2008,Male,4,zhongshan,guangdong,CN,60.0,3/31/2014,42,27683,13636.0,16720.0,55063,3/7/2014,25,16.31707317,92,2,0.6027497589999999,27683,2
47115,1/17/2005,2/7/2005,Male,4,guangzhoushi,guangdong,CN,48.0,3/31/2014,11,21278,1512.0,11331.0,57685,12/25/2013,98,48.2,148,1,0.5753343160000001,21278,1
17472,12/19/2011,3/3/2012,Male,4,wulumuqi,xinjiang,CN,44.0,3/31/2014,20,25817,3013.0,21772.0,49035,3/13/2014,19,35.05263158,361,0,0.6767635359999999,25817,0
59562,7/12/2011,7/13/2011,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,34,26718,18851.0,11502.0,45136,1/18/2014,74,17.60606061,68,0,0.7351874340000001,26718,0
57197,7/25/2008,5/13/2010,Male,4,shanghai,shanghai,CN,40.0,3/31/2014,32,26592,2100.0,3796.0,54092,1/18/2014,74,21.09677419,107,3,0.6134042,32679,12
39258,12/30/2009,12/30/2009,Female,5,shanghai,shanghai,CN,46.0,3/31/2014,37,28569,12077.0,21007.0,42086,3/20/2014,12,19.63888889,259,2,0.788230766,28569,2
11086,3/27/2005,4/22/2005,Male,4,,,CN,54.0,3/31/2014,34,27693,9978.0,14808.0,43374,1/31/2014,61,19.93939394,137,0,0.764543275,29005,0
55137,2/1/2007,2/9/2007,Male,4,,,HK,61.0,3/31/2014,30,23327,16036.0,12230.0,55672,3/5/2014,27,23.48275862,140,0,0.595644669,24827,1
10526,7/18/2011,8/23/2011,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,36,30533,9479.0,21486.0,46459,3/17/2014,15,19.85714286,111,0,0.7135762720000001,30533,0
45837,8/8/2006,11/2/2006,Male,5,beijing,beijing,CN,53.0,3/31/2014,22,32859,8948.0,25809.0,26590,3/20/2014,12,30.61904762,149,0,1.246616021,33280,0
55647,8/1/2011,8/3/2011,Male,4,chengdu,sichuan,CN,39.0,3/31/2014,29,28712,12959.0,16959.0,43392,3/28/2014,4,25.64285714,86,1,0.7638891959999999,28712,1
44484,8/28/2011,12/25/2011,Male,4,yingjishaxiancheng,xinjiang,CN,48.0,3/31/2014,26,24946,19116.0,7658.0,54158,1/8/2014,84,25.08,99,0,0.611959267,24946,0
29480,12/18/2009,12/21/2009,Female,5,xiangtan,hunan,CN,51.0,3/31/2014,27,32235,15304.0,12894.0,35603,1/11/2014,81,24.92307692,73,0,0.9308159420000001,32235,0
56970,1/6/2008,5/28/2012,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,24,30348,15614.0,11401.0,44158,1/13/2014,79,25.86956522,87,2,0.750432085,30348,2
3290,5/23/2008,4/22/2010,Male,5,shamen,fujian,CN,53.0,3/31/2014,59,32011,18544.0,19644.0,45400,3/22/2014,10,12.27586207,113,2,0.729850661,33556,2
45678,4/1/2006,6/23/2006,Male,4,beijing,beijing,CN,57.0,3/31/2014,29,29304,15075.0,13216.0,40488,3/18/2014,14,25.57142857,146,0,0.8183775440000001,29304,0
57399,6/20/2008,7/4/2008,Male,4,FUNABASHISHI,CHIBAKEN,JP,44.0,3/31/2014,15,30072,8330.0,21298.0,44661,3/28/2014,4,50.14285714,188,0,0.741807841,37024,6
666,4/25/2006,8/25/2006,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,30,26930,12392.0,14769.0,48199,3/23/2014,9,23.62068966,89,1,0.6873460029999999,26930,1
28761,11/1/2011,7/18/2012,Male,4,beijing,beijing,CN,39.0,3/31/2014,23,25656,11307.0,15567.0,48283,1/7/2014,85,24.45454545,78,0,0.686099248,25873,1
25905,3/1/2010,3/1/2010,Male,4,hangzhou,hangzhou,CN,36.0,3/31/2014,41,23960,11516.0,19199.0,50249,3/28/2014,4,17.925,93,2,0.659233617,23960,2
18296,1/14/2011,2/21/2011,Male,4,zhengzhou,henan,CN,54.0,3/31/2014,45,27395,20057.0,11656.0,46298,2/28/2014,33,15.56818182,86,4,0.715420105,35582,23
22800,11/19/2010,12/5/2010,Male,4,shanghai,shanghai,CN,51.0,3/31/2014,43,24514,6336.0,21717.0,57333,3/30/2014,2,13.78571429,118,0,0.577504055,27109,2
7637,7/16/2010,7/16/2010,Male,5,changchun,jilin,CN,32.0,3/31/2014,41,29864,19500.0,14144.0,38081,1/6/2014,86,14.8,73,0,0.869450119,30079,0
32026,11/5/2010,11/5/2010,Female,5,jingdushi,,JP,32.0,3/31/2014,36,28607,23712.0,21828.0,41582,3/18/2014,14,20.42857143,146,0,0.796126208,31125,3
45614,1/20/2006,3/3/2006,Male,4,wuhan,hubei,CN,72.0,3/31/2014,41,25892,16919.0,13184.0,43679,3/31/2014,1,17.7,68,0,0.7578602990000001,26333,0
31343,8/29/2009,12/17/2011,Male,4,tianjin,tianjin,CN,46.0,3/31/2014,30,27059,19335.0,11386.0,42827,3/4/2014,28,24.17241379,142,0,0.7729072779999999,28247,1
29170,4/29/2005,4/29/2005,Male,4,beijing,beijing,CN,57.0,3/31/2014,33,26121,14540.0,14228.0,51114,3/18/2014,14,21.9375,84,0,0.647495402,28427,1
9461,12/23/2012,12/23/2012,Male,5,dalian,liaoning,CN,32.0,3/31/2014,38,31756,2688.0,19208.0,41083,3/28/2014,4,12.45945946,39,2,0.8055205320000001,34933,7
1743,7/20/2012,7/25/2012,Male,6,huadu,guangdong,CN,44.0,3/31/2014,45,23845,17268.0,14994.0,53726,3/25/2014,7,13.84090909,93,0,0.615932137,28924,3
927,12/6/2006,1/8/2007,Male,4,guangzhou,guangdong,CN,40.0,3/31/2014,33,22000,22642.0,7133.0,52732,1/15/2014,77,20.4375,115,0,0.627475726,22000,2
4002,4/17/2009,4/17/2009,Male,5,dalian,liaoning,CN,41.0,3/31/2014,50,26687,12034.0,18383.0,47865,3/4/2014,28,12.81632653,80,0,0.6912554059999999,28436,1
40271,8/31/2009,11/20/2009,Female,4,dalian,liaoning,CN,40.0,3/31/2014,37,26467,8083.0,19153.0,46244,3/28/2014,4,19.63888889,117,0,0.715428596,26467,0
57691,11/18/2008,11/18/2008,Female,4,shanghai,shanghai,CN,39.0,3/31/2014,39,27356,19772.0,9640.0,46511,1/8/2014,84,16.68421053,135,3,0.711307218,35356,6
31086,1/31/2010,1/31/2010,Male,5,shanghai,shanghai,CN,34.0,3/31/2014,29,30561,0.0,9360.0,39544,3/27/2014,5,25.25,231,0,0.836607071,45714,24
30805,11/24/2008,1/17/2009,Male,4,beijing,beijing,CN,45.0,3/31/2014,31,31681,19399.0,11711.0,39900,3/13/2014,19,23.43333333,84,0,0.829045363,31681,2
14266,5/29/2011,5/29/2011,Male,5,liaoyuan,jilin,CN,54.0,3/31/2014,41,31438,15129.0,18218.0,35754,1/30/2014,62,16.075,90,0,0.925059014,32265,0
16974,9/24/2011,9/24/2011,Female,5,shenyang,liaoning,CN,41.0,3/31/2014,45,28633,10618.0,14851.0,44213,3/31/2014,1,16.0,99,0,0.748065275,28633,0
35335,4/21/2011,4/26/2011,Male,4,beijing,beijing,CN,36.0,3/31/2014,29,30805,11212.0,16053.0,44301,2/27/2014,34,23.60714286,122,0,0.746542967,30805,2
52824,4/2/2010,4/4/2010,Male,4,benxishi,liaoningsheng,CN,50.0,3/31/2014,32,26255,13200.0,13116.0,47868,3/29/2014,3,23.38709677,107,0,0.6909081220000001,26255,0
4114,12/21/2009,12/21/2009,Male,4,zhuhai,guangdong,CN,39.0,3/31/2014,18,30815,28140.0,2251.0,37804,12/15/2013,108,34.47058824,193,1,0.8747931440000001,30815,1
26048,4/3/2011,4/3/2011,Male,5,shenyangshi,liaoning,CN,32.0,3/31/2014,42,29831,18625.0,9756.0,38603,2/25/2014,36,14.85365854,79,1,0.85659042,49762,29
60667,7/16/2012,7/16/2012,Male,4,wulumuqi,xinjiang,CN,46.0,3/31/2014,21,28219,5545.0,16507.0,41715,1/7/2014,85,27.0,175,1,0.792678653,30683,2
22612,5/9/2010,5/9/2010,Male,4,beijing,beijing,CN,33.0,3/31/2014,25,33480,20008.0,9013.0,45060,1/5/2014,87,26.79166667,82,2,0.733775854,34980,5
45952,11/1/2006,12/6/2007,Female,4,guangzhou,guangdong,CN,34.0,3/31/2014,28,31634,8808.0,20904.0,45343,3/29/2014,3,24.66666667,145,0,0.729076594,41134,11
13717,5/16/2010,5/16/2010,Male,4,changchun,jilin,CN,57.0,3/31/2014,22,30030,1680.0,13943.0,40164,10/14/2013,170,26.0,151,0,0.823085848,30030,0
51403,3/15/2012,3/20/2012,Male,4,xining,qinghai,CN,47.0,3/31/2014,26,23779,11669.0,15566.0,42992,2/27/2014,34,27.24,77,0,0.7688593229999999,23779,0
50923,1/10/2012,2/10/2012,Male,4,shanghai,shanghai,CN,31.0,3/31/2014,42,25406,11311.0,19223.0,58675,3/10/2014,22,17.0,163,2,0.5632363020000001,32323,30
2918,9/15/2006,9/15/2006,Male,5,yiwu,zhejiang,CN,38.0,3/31/2014,58,28061,15151.0,21004.0,52494,3/24/2014,8,12.0,69,4,0.629205243,29974,4
32410,9/9/2011,9/9/2011,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,35,27052,32172.0,0.0,41713,12/4/2012,484,6.9117647060000005,34,0,0.791646489,27052,3
52106,10/24/2012,10/24/2012,Male,6,beijing,beijing,CN,47.0,3/31/2014,40,31202,7664.0,21653.0,39559,3/29/2014,3,13.38461538,62,0,0.834650522,33625,1
56619,2/17/2008,12/15/2010,Male,5,zhuhai,guangdong,CN,36.0,3/31/2014,34,23631,1190.0,26474.0,53543,3/30/2014,2,21.90909091,241,1,0.6166234620000001,26250,2
5901,10/24/2012,10/26/2012,Male,4,OF IUDUSTRY,CA,US,60.0,3/31/2014,8,25278,6266.0,7873.0,46237,3/21/2014,11,73.14285714,294,0,0.7140450290000001,39290,3
14327,3/7/2012,3/7/2012,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,27,24856,14925.0,10473.0,56732,1/20/2014,72,24.76923077,83,0,0.581940704,24856,0
12325,6/6/2011,6/6/2011,Male,4,nanjing,jiangsu,CN,54.0,3/31/2014,23,21057,14601.0,8659.0,50978,3/19/2014,13,30.27272727,125,0,0.647563655,21274,1
61757,10/1/2010,10/1/2010,Male,4,changchun,jilin,CN,29.0,3/31/2014,29,29562,14831.0,14045.0,44546,1/30/2014,62,22.03571429,99,0,0.7409655190000001,31062,1
17680,5/15/2006,5/17/2006,Male,5,shanghai,shanghai,CN,42.0,3/31/2014,43,28055,1870.0,8553.0,46540,3/24/2014,8,16.54761905,58,2,0.7090728409999999,29347,2
20996,3/12/2008,7/8/2008,Male,6,.,beijing,CN,54.0,3/31/2014,18,30232,6822.0,20588.0,28491,1/1/2014,91,27.35294118,129,0,1.158168193,39190,4
32340,5/31/2011,5/31/2011,Male,4,zhuhai,guangdong,CN,33.0,3/31/2014,26,29613,6649.0,18176.0,46846,3/18/2014,14,27.08,161,0,0.7043282240000001,29613,0
18054,11/24/2006,11/30/2006,Male,4,wulumuqishi,xinjiang,CN,41.0,3/31/2014,15,25451,15558.0,9110.0,51394,12/10/2013,113,43.35714286,193,2,0.641978441,25451,2
26484,5/15/2011,8/9/2011,Male,4,wulumuqi,xinjiang,CN,39.0,3/31/2014,21,26181,20710.0,5748.0,49763,8/25/2013,220,25.35,89,3,0.662978518,26181,3
31251,10/17/2011,10/17/2011,Male,4,penang,penang,MY,65.0,3/31/2014,33,30390,14978.0,12884.0,50784,3/27/2014,5,19.65625,133,0,0.6495171710000001,30390,0
12419,6/27/2008,6/30/2008,Male,6,zhanjiang,guangdong,CN,48.0,3/31/2014,55,33899,18844.0,21524.0,44254,3/21/2014,11,12.57407407,80,6,0.7453253940000001,45920,25
35542,4/13/2006,4/14/2006,Male,4,xianshi,shanxisheng,CN,71.0,3/31/2014,31,25782,17325.0,13245.0,49591,3/23/2014,9,23.4,134,0,0.665016233,25782,0
53738,7/6/2007,7/6/2007,Female,4,changchun,jilin,CN,43.0,3/31/2014,35,27974,17473.0,11703.0,42503,2/17/2014,44,19.79411765,64,0,0.775846411,27974,0
32517,12/16/2011,12/16/2011,Male,4,CENTRAL,HK,HK,89.0,3/31/2014,22,21790,13094.0,14390.0,45463,3/29/2014,3,32.61904762,123,0,0.725327849,21790,0
394,7/10/2012,7/31/2012,Male,4,guangzhou,guangdong,CN,34.0,3/31/2014,36,29368,12381.0,18136.0,44743,3/2/2014,30,16.57142857,104,0,0.736979863,36881,19
49812,6/4/2010,6/4/2010,Female,5,guangzhoushi,guangdong,CN,38.0,3/31/2014,36,29334,9846.0,21269.0,43927,3/12/2014,20,19.8,105,1,0.750593485,30451,1
1292,2/9/2009,2/11/2009,Male,6,guangzhou,guangdong,CN,57.0,3/31/2014,25,29411,19533.0,9541.0,39752,2/20/2014,41,28.70833333,140,1,0.829264943,31699,2
28499,12/10/2010,1/4/2011,Male,4,kelamayi,xinjiang,CN,51.0,3/31/2014,25,25456,14638.0,9034.0,49502,3/31/2014,1,27.58333333,137,0,0.665907438,25948,1
5932,3/3/2012,3/3/2012,Male,5,qingdao,shandong,CN,39.0,3/31/2014,53,29085,15118.0,14585.0,42788,3/29/2014,3,13.88461538,55,0,0.770296345,32690,1
35305,12/10/2010,4/21/2011,Male,4,wulumuqi,xinjiang,CN,38.0,3/31/2014,24,24409,6470.0,17990.0,56628,3/23/2014,9,29.56521739,155,2,0.582003073,24409,2
57264,6/14/2008,6/26/2008,Male,5,shanghai,shanghai,CN,53.0,3/31/2014,36,25890,16886.0,10126.0,44590,3/23/2014,9,20.17142857,118,0,0.7390423859999999,25890,0
4781,4/29/2010,4/29/2010,Male,4,guangzhou,guangdong,CN,48.0,3/31/2014,28,27888,27734.0,3142.0,39964,4/27/2013,340,13.703703699999998,60,0,0.82449955,27888,1
59902,11/23/2011,11/23/2011,Male,5,guangzhou,guangdong,CN,31.0,3/31/2014,46,29537,10824.0,22245.0,47947,3/23/2014,9,15.86666667,83,1,0.6871005490000001,38796,9
9909,11/15/2006,6/30/2007,Female,4,guangzhou,guangdong,CN,42.0,3/31/2014,32,26432,11146.0,14299.0,48455,3/10/2014,22,19.41935484,84,2,0.67989289,26432,2
37863,11/11/2012,11/11/2012,Male,4,fanyu,guangdong,CN,58.0,3/31/2014,20,36066,23996.0,13872.0,40955,1/23/2014,69,23.05263158,210,1,0.80435771,44034,5
48874,12/17/2009,12/21/2009,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,28,29061,25082.0,4542.0,44360,1/16/2014,76,24.22222222,117,0,0.742509243,29061,0
8673,11/20/2007,11/20/2007,Male,4,changchun,jilin,CN,56.0,3/31/2014,37,31333,19116.0,10981.0,36248,11/9/2013,144,16.22222222,77,2,0.9085704040000001,31333,2
